Function	CPU Time	CPU Time:Effective Time	CPU Time:Effective Time:Idle	CPU Time:Effective Time:Poor	CPU Time:Effective Time:Ok	CPU Time:Effective Time:Ideal	CPU Time:Effective Time:Over	CPU Time:Spin Time	CPU Time:Overhead Time	Module	Function (Full)	Source File	Start Address
DecLib::DecLib	0.028002	0.028002	0.0	0.028002	0.0	0.0	0.0	0.0	0.0	DecoderAppStatic	DecLib::DecLib(void)	[Unknown]	0x1bd380
_GLOBAL__sub_I_Rom.cpp	0.020009	0.020009	0.0	0.020009	0.0	0.0	0.0	0.0	0.0	DecoderAppStatic	_GLOBAL__sub_I_Rom.cpp	[Unknown]	0xccd0
std::istream::get	0.017996	0.017996	0.0	0.017996	0.0	0.0	0.0	0.0	0.0	libstdc++.so.6	std::istream::get(void)	[Unknown]	0xfbaa0
InterPrediction::motionCompensation	0.012012	0.012012	0.0	0.012012	0.0	0.0	0.0	0.0	0.0	DecoderAppStatic	InterPrediction::motionCompensation(CodingUnit&, RefPicList const&, bool, bool)	[Unknown]	0xeed10
CoeffCodingContext::initSubblock	0.012009	0.012009	0.0	0.012009	0.0	0.0	0.0	0.0	0.0	DecoderAppStatic	CoeffCodingContext::initSubblock(int, bool)	[Unknown]	0x197970
CABACReader::residual_coding_subblock	0.012004	0.012004	0.0	0.012004	0.0	0.0	0.0	0.0	0.0	DecoderAppStatic	CABACReader::residual_coding_subblock(CoeffCodingContext&, int*, int, int&)	[Unknown]	0x211f70
initROM	0.012003	0.012003	0.0	0.012003	0.0	0.0	0.0	0.0	0.0	DecoderAppStatic	initROM(void)	[Unknown]	0x546b0
Picture::getBuf	0.012001	0.012001	0.0	0.012001	0.0	0.0	0.0	0.0	0.0	DecoderAppStatic	Picture::getBuf(CompArea const&, PictureType const&) const	[Unknown]	0x50530
LoopFilter::xGetBoundaryStrengthSingle	0.011999	0.011999	0.0	0.011999	0.0	0.0	0.0	0.0	0.0	DecoderAppStatic	LoopFilter::xGetBoundaryStrengthSingle(CodingUnit const&, DeblockEdgeDir, Position const&, ChannelType) const	[Unknown]	0x255d10
__memset_avx2_erms	0.011997	0.011997	0.0	0.011997	0.0	0.0	0.0	0.0	0.0	libc.so.6	__memset_avx2_erms	memset-vec-unaligned-erms.S	0x18f190
fastInverseDCT2_B16	0.011992	0.011992	0.0	0.011992	0.0	0.0	0.0	0.0	0.0	DecoderAppStatic	fastInverseDCT2_B16(int const*, int*, int, int, int, int, int, int)	[Unknown]	0x902a0
[Outside any known module]	0.010000	0.010000	0.0	0.010000	0.0	0.0	0.0	0.0	0.0	[Unknown]	[Outside any known module]	[Unknown]	0x0
simdFilter7x7Blk<(X86_VEXT)4>	0.010000	0.010000	0.0	0.010000	0.0	0.0	0.0	0.0	0.0	DecoderAppStatic	void simdFilter7x7Blk<(X86_VEXT)4>(AlfClassifier**, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, Area const&, ComponentID, short const*, short const*, ClpRng const&, CodingStructure&, int, int)	[Unknown]	0x17a500
TU::getCbfAtDepth	0.008008	0.008008	0.0	0.008008	0.0	0.0	0.0	0.0	0.0	DecoderAppStatic	TU::getCbfAtDepth(TransformUnit const&, ComponentID const&, unsigned int const&)	[Unknown]	0xb3ac0
SampleAdaptiveOffset::SAOProcess	0.007998	0.007998	0.0	0.007998	0.0	0.0	0.0	0.0	0.0	DecoderAppStatic	SampleAdaptiveOffset::SAOProcess(CodingStructure&, SAOBlkParam*)	[Unknown]	0x5d470
LoopFilter::loopFilterPic	0.007998	0.007998	0.0	0.007998	0.0	0.0	0.0	0.0	0.0	DecoderAppStatic	LoopFilter::loopFilterPic(CodingStructure&)	[Unknown]	0x25db50
CodingStructure::addPU	0.007993	0.007993	0.0	0.007993	0.0	0.0	0.0	0.0	0.0	DecoderAppStatic	CodingStructure::addPU(UnitArea const&, ChannelType)	[Unknown]	0xd1e40
CDTrace::dtrace<(bool)0>	0.007991	0.007991	0.0	0.007991	0.0	0.0	0.0	0.0	0.0	DecoderAppStatic	void CDTrace::dtrace<(bool)0>(int, char const*, ellipsis)	[Unknown]	0xc0ad0
TU::getCbf	0.007988	0.007988	0.0	0.007988	0.0	0.0	0.0	0.0	0.0	DecoderAppStatic	TU::getCbf(TransformUnit const&, ComponentID const&)	[Unknown]	0xb3c50
