Function	CPU Time	CPU Time:Effective Time	CPU Time:Effective Time:Idle	CPU Time:Effective Time:Poor	CPU Time:Effective Time:Ok	CPU Time:Effective Time:Ideal	CPU Time:Effective Time:Over	CPU Time:Spin Time	CPU Time:Overhead Time	Module	Function (Full)	Source File	Start Address
NoMallocThreadPool::findNextTask	0.127994	0.127994	0.0	0.032006	0.069995	0.025993	0.0	0.0	0.0	vvdecapp	NoMallocThreadPool::findNextTask(int, NoMallocThreadPool::ChunkedTaskQueue::Iterator)	[Unknown]	0x69fc0
simdFilter7x7Blk<(X86_VEXT)4>	0.070007	0.070007	0.0	0.062000	0.008006	0.0	0.0	0.0	0.0	vvdecapp	void simdFilter7x7Blk<(X86_VEXT)4>(AlfClassifier const*, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, ComponentID, short const*, short const*, ClpRngTemplate<short> const&, CodingStructure const&, int, int)	[Unknown]	0xea630
xPredIntraPlanar_SIMD<(X86_VEXT)4>	0.011999	0.011999	0.0	0.0	0.0	0.011999	0.0	0.0	0.0	vvdecapp	void xPredIntraPlanar_SIMD<(X86_VEXT)4>(AreaBuf<short const> const&, AreaBuf<short>&, SPS const&)	[Unknown]	0x40ed0
CoeffCodingContext::CoeffCodingContext	0.011994	0.011994	0.0	0.0	0.0	0.011994	0.0	0.0	0.0	vvdecapp	CoeffCodingContext::CoeffCodingContext(TransformUnit const&, ComponentID, bool)	[Unknown]	0x2d420
__memset_avx2_unaligned_erms	0.010007	0.010007	0.0	0.010007	0.0	0.0	0.0	0.0	0.0	libc.so.6	__memset_avx2_unaligned_erms	memset-vec-unaligned-erms.S	0x18ee90
CABACReader::coding_tree	0.010000	0.010000	0.0	0.0	0.010000	0.0	0.0	0.0	0.0	vvdecapp	CABACReader::coding_tree(CodingStructure&, Partitioner&, CUCtx&)	[Unknown]	0xc92b0
CABACReader::residual_coding	0.010000	0.010000	0.0	0.010000	0.0	0.0	0.0	0.0	0.0	vvdecapp	CABACReader::residual_coding(TransformUnit&, ComponentID, CUCtx&)	[Unknown]	0xc0cd0
DecLibRecon::ctuTask<(bool)0>	0.010000	0.010000	0.0	0.010000	0.0	0.0	0.0	0.0	0.0	vvdecapp	bool DecLibRecon::ctuTask<(bool)0>(int, CtuTaskParam*)	[Unknown]	0x1068f0
DecLibRecon::ctuTask<(bool)1>	0.010000	0.010000	0.0	0.010000	0.0	0.0	0.0	0.0	0.0	vvdecapp	bool DecLibRecon::ctuTask<(bool)1>(int, CtuTaskParam*)	[Unknown]	0x100e50
__malloc_trim	0.010000	0.010000	0.010000	0.0	0.0	0.0	0.0	0.0	0.0	libc.so.6	__malloc_trim	malloc.c	0x9a5b0
__memset_avx2_erms	0.010000	0.010000	0.0	0.010000	0.0	0.0	0.0	0.0	0.0	libc.so.6	__memset_avx2_erms	memset-vec-unaligned-erms.S	0x18ee60
fastInv_SSE<(X86_VEXT)4, (int)8>	0.010000	0.010000	0.0	0.0	0.0	0.010000	0.0	0.0	0.0	vvdecapp	void fastInv_SSE<(X86_VEXT)4, (int)8>(short const*, int const*, int*, unsigned int, unsigned int, unsigned int, unsigned int)	[Unknown]	0x3cf30
__memmove_avx_unaligned_erms	0.008000	0.008000	0.0	0.008000	0.0	0.0	0.0	0.0	0.0	libc.so.6	__memmove_avx_unaligned_erms	memmove-vec-unaligned-erms.S	0x18ea10
