Function	CPU Time	CPU Time:Effective Time	CPU Time:Effective Time:Idle	CPU Time:Effective Time:Poor	CPU Time:Effective Time:Ok	CPU Time:Effective Time:Ideal	CPU Time:Effective Time:Over	CPU Time:Spin Time	CPU Time:Overhead Time	Module	Function (Full)	Source File	Start Address
simdFilter7x7Blk<(X86_VEXT)4>	0.335841	0.335841	0.0	0.034023	0.025989	0.275829	0.0	0.0	0.0	vvdecapp	void simdFilter7x7Blk<(X86_VEXT)4>(AlfClassifier const*, UnitBuf<short> const&, UnitBuf<short const> const&, Area const&, ComponentID, short const*, short const*, ClpRngTemplate<short> const&, CodingStructure const&, int, int)	[Unknown]	0xea630
__memset_avx2_erms	0.196119	0.196119	0.0	0.0	0.020010	0.176110	0.0	0.0	0.0	libc.so.6	__memset_avx2_erms	memset-vec-unaligned-erms.S	0x18ee60
__memmove_avx_unaligned_erms	0.157980	0.157980	0.0	0.015994	0.010000	0.131986	0.0	0.0	0.0	libc.so.6	__memmove_avx_unaligned_erms	memmove-vec-unaligned-erms.S	0x18ea10
simdDeriveClassificationBlk<(X86_VEXT)4>	0.103962	0.103962	0.0	0.0	0.021999	0.081963	0.0	0.0	0.0	vvdecapp	void simdDeriveClassificationBlk<(X86_VEXT)4>(AlfClassifier*, AreaBuf<short const> const&, Area const&, int, int, int)	[Unknown]	0xef7d0
simdInterpolateN2_2D<(X86_VEXT)4>	0.091953	0.091953	0.0	0.0	0.0	0.091953	0.0	0.0	0.0	vvdecapp	void simdInterpolateN2_2D<(X86_VEXT)4>(ClpRngTemplate<short> const&, short const*, long, short*, long, int, int, short const*, short const*)	[Unknown]	0xdb920
simdFilter8xX_N4<(X86_VEXT)4, (bool)0>	0.084033	0.084033	0.0	0.0	0.007995	0.076038	0.0	0.0	0.0	vvdecapp	void simdFilter8xX_N4<(X86_VEXT)4, (bool)0>(ClpRngTemplate<short> const&, short const*, long, short*, long, int, int, short const*, short const*)	[Unknown]	0xd9d40
simdFilter16xX_N8<(X86_VEXT)4, (bool)0>	0.076013	0.076013	0.0	0.0	0.011987	0.064026	0.0	0.0	0.0	vvdecapp	void simdFilter16xX_N8<(X86_VEXT)4, (bool)0>(ClpRngTemplate<short> const&, short const*, long, short*, long, int, int, short const*, short const*)	[Unknown]	0xd8e60
RdCost::xGetSAD_16xN_SIMD<(X86_VEXT)4>	0.075963	0.075963	0.0	0.0	0.0	0.075963	0.0	0.0	0.0	vvdecapp	unsigned long RdCost::xGetSAD_16xN_SIMD<(X86_VEXT)4>(DistParam const&)	[Unknown]	0x3dd00
LoopFilter::xEdgeFilterLuma<(DeblockEdgeDir)0>	0.067993	0.067993	0.0	0.0	0.019994	0.047999	0.0	0.0	0.0	vvdecapp	void LoopFilter::xEdgeFilterLuma<(DeblockEdgeDir)0>(CodingStructure&, Position const&, LoopFilterParam const&) const	[Unknown]	0xb8230
LoopFilter::calcFilterStrengths	0.060021	0.060021	0.0	0.0	0.024012	0.036008	0.0	0.0	0.0	vvdecapp	LoopFilter::calcFilterStrengths(CodingUnit const&)	[Unknown]	0xbb710
LoopFilter::loopFilterCTU.constprop.201	0.059999	0.059999	0.0	0.0	0.0	0.059999	0.0	0.0	0.0	vvdecapp	LoopFilter::loopFilterCTU(CodingStructure&, ChannelType, int, int, int, DeblockEdgeDir) const.constprop.201	[Unknown]	0x121270
InterPrediction::xProcessDMVR	0.056001	0.056001	0.0	0.0	0.0	0.056001	0.0	0.0	0.0	vvdecapp	InterPrediction::xProcessDMVR(CodingUnit&, UnitBuf<short>&, ClpRngs const&, bool)	[Unknown]	0xa44f0
addAvg_SSE<(X86_VEXT)4, (int)8>	0.048125	0.048125	0.0	0.0	0.0	0.048125	0.0	0.0	0.0	vvdecapp	void addAvg_SSE<(X86_VEXT)4, (int)8>(short const*, long, short const*, long, short*, long, int, int, int, int, ClpRngTemplate<short> const&)	[Unknown]	0xe0420
LoopFilter::xGetBoundaryStrengthSingle<(DeblockEdgeDir)0>.constprop.205	0.048004	0.048004	0.0	0.0	0.0	0.048004	0.0	0.0	0.0	vvdecapp	void LoopFilter::xGetBoundaryStrengthSingle<(DeblockEdgeDir)0>(LoopFilterParam&, CodingUnit const&, Position const&, CodingUnit const&, CtuData&, bool) const.constprop.205	[Unknown]	0x127b90
CABACReader::residual_coding	0.042037	0.042037	0.0	0.020042	0.011996	0.010000	0.0	0.0	0.0	vvdecapp	CABACReader::residual_coding(TransformUnit&, ComponentID, CUCtx&)	[Unknown]	0xc0cd0
